"doctor","num_visit"
"Makayla Reyes","1"
"Jacob Huber","1"
"Kayla Irwin","1"
"Anthony Hayes","1"
"Jamie Lozano","1"
"Emily Joseph","1"
"Marcus Strong","1"
"John Delgado","1"
"Jackson Smith","1"
"Eric Bowen","1"
"Carrie Mcbride","1"
"Jorge Ward","1"
"Gregory Owens","1"
"Ashley Bradley MD","1"
"Richard Johnston","1"
"Miranda Mcdonald","1"
"Jessica Howe","1"
"Andrew Rivas","1"
"Katherine Cunningham","1"
"Jessica Bruce MD","1"
"Brett Wells","1"
"Amanda Bradley","1"
"Vanessa Bennett","1"
"Jessica Carpenter","1"
"Stephanie Alexander","1"
"Emily Christensen MD","1"
"Kathryn Simpson","1"
"Laura Hodges","1"
"Mark Curry","1"
"Joel Zimmerman","1"
"Brandi Knight","1"
"Marvin Franklin","1"
"Eric Kelly","1"
"Seth Ball","1"
"Kenneth Jacobson","1"
"Adrian Zamora","1"
"Stephen Perkins","1"
"Angela Kennedy","1"
"Pam Perez","1"
"Destiny Hale","1"
"Ethan Morris","1"
"Joseph Owens","1"
"Johnathan Morgan","1"
"Beth Johnson","1"
"Philip Keller","1"
"Kyle Hunter","1"
"Andrea Baird","1"
"Lindsey Aguirre","1"
"Kelsey Davidson","1"
"Brittany Griffith","1"
"Omar Hardin","1"
"Darren Collins","1"
"Brandy Fowler","1"
"Brittany Black","1"
"Lindsey Gonzales","1"
"Brett Ross","1"
"Derek Ramos","1"
"Mr. Tommy Underwood","1"
"Valerie Rodriguez","1"
"Sean Lawrence","1"
"Jeffrey Ortiz","1"
"Brian Leonard","1"
"Calvin Wiley","1"
"Jonathan Cook","1"
"Jimmy Stewart","1"
"Kevin Hansen","1"
"Tracy Foster","1"
"Susan Gaines","1"
"Alexis Landry","1"
"Eric Waters","1"
"Amanda Garcia DDS","1"
"Kathryn Hicks","1"
"Austin Lyons","1"
"Caitlin Keith","1"
"Gregory Green","1"
"Kevin Gutierrez","1"
"Peter Gay","1"
"Michael Roberson PhD","1"
"Mark Sanders","1"
"Krista Hess","1"
"Mark Kennedy","1"
"Angel Mejia","1"
"Anthony Lowe","1"
"Dr. John Harris","1"
"Christopher Singleton","1"
"Aaron Roberts","1"
"Danielle Lam","1"
"Judy Cole","1"
"Jonathan Ortiz","1"
"Brandon Rivera","1"
"Brenda Rogers","1"
"Ricky Barrett","1"
"April Stevenson","1"
"Christopher Reyes","1"
"Jerry White","1"
"Rachel Rangel","1"
"Laura Cobb","1"
"Riley Townsend","1"
"Frederick Rodriguez","1"
"Christopher Noble","1"
"Rebecca Jensen","1"
"Sandra Harris","1"
"Kathryn Sweeney","1"
"Becky Woodard","1"
"Kristi Martin","1"
"James Friedman","1"
"Steven Fischer","1"
"Donna Lewis","1"
"Timothy Gutierrez","1"
"Sharon Gutierrez","1"
"Glenn Hutchinson","1"
"Larry Rose","1"
"Scott Baker","1"
"Paul Hart","1"
"Charles Turner DDS","1"
"Walter Smith","1"
"Gary Burke","1"
"Erin Wright","1"
"Justin Hines","1"
"Sharon Harding","1"
"Louis Tran","1"
"Michael Mclean","1"
"Kevin Parks","1"
"Troy Myers","1"
"Trevor Evans","1"
"Tamara Torres","1"
"Sophia Gibbs","1"
"Luis Burns","1"
"Brandy Green","1"
"Joseph Carter","1"
"Daisy Eaton","1"
"Roberto Ortega","1"
"Shannon Crawford","1"
"Barry Randolph","1"
"Paul White","1"
"Carla Smith","1"
"Rebecca James","1"
"Nancy Le","1"
"Stephanie Little","1"
"Erik Cooper","1"
"Brandon Moses","1"
"Walter Harrison","1"
"Donald Armstrong","1"
"Margaret Gomez","1"
"Thomas Gay","1"
"Jane Horton","1"
"Phillip Gray","1"
"Mary Dean","1"
"Donald Bradley","1"
"Jessica Schaefer","1"
"Patrick Mckenzie","1"
"Steven Gibbs","1"
"Kimberly Hammond","1"
"Erica Stewart","1"
"Patrick Patel","1"
"Cameron Bowen","1"
"Carlos Joseph","1"
"Patrick Weaver","1"
"John Marsh","1"
"Dale Chambers","1"
"April Whitehead","1"
"Adriana Boyle","1"
"Valerie Pugh","1"
"Donna Paul","1"
"Tonya Wagner","1"
"Joshua White","1"
"Gary Hamilton","1"
"Katie Boyle","1"
"Walter Glenn","1"
"Walter Mitchell","1"
"Brandon Lara","1"
"Brandy Parsons","1"
"Adrian Ford","1"
"Marissa Bailey","1"
"Jane Gomez","1"
"Eric Potter","1"
"Hunter Adams","1"
"Xavier Berry DVM","1"
"Brittany Maxwell","1"
"Ashlee Fletcher","1"
"Diane Riley","1"
"Jimmy Savage","1"
"Stephen Burke","1"
"Tyrone Schwartz","1"
"Suzanne Holt","1"
"Brianna Reynolds","1"
"Mary Huffman","1"
"Michael Benjamin","1"
"Taylor Novak","1"
"Mrs. Alexis Huffman","1"
"Jesse Carrillo","1"
"Shawn Evans","1"
"Charles Long","1"
"Shirley Palmer","1"
"Brent Baker","1"
"Brandon Blair","1"
"Stacey Oneal","1"
"Monica Schneider","1"
"Audrey Hines","1"
"Dawn Little","1"
"Susan Nielsen MD","1"
"Sandra Riley","1"
"John Dickson","1"
"Kenneth Duarte","1"
"Lindsay Rosario","1"
"Erica Baker","1"
"Julie Gordon","1"
"Bryan Hill","1"
"Katrina Osborne","1"
"Shelby Lyons","1"
"Amanda Faulkner","1"
"Melanie Lee","1"
"Austin Tapia","1"
"Luis Morgan","1"
"Ann Casey","1"
"Michael Parks","1"
"Jason Warner","1"
"Clifford Montoya","1"
"Johnny Cummings","1"
"Matthew Goodman","1"
"Colleen Harris","1"
"Gary Hoover","1"
"John Johns","1"
"Gail Higgins","1"
"Grace Woodard","1"
"Kathy Simon","1"
"Katrina Barton","1"
"Travis Soto","1"
"Deanna Brock","1"
"Bruce Page","1"
"Gregory Torres","1"
"Xavier Campbell","1"
"Julie George","1"
"Brittany Hanson","1"
"April White","1"
"Steven Jones Jr.","1"
"Catherine Pennington","1"
"Paul Reynolds","1"
"Jonathan Rodriguez","1"
"Mary Marshall","1"
"Hannah Mcmahon","1"
"Megan Gardner","1"
"Taylor Burke","1"
"Nicholas Odom","1"
"Amanda Young","1"
"Kelly Rios","1"
"James Cannon","1"
"Tiffany Schultz DVM","1"
"Jasmine Lawrence","1"
"Carla Cole","1"
"James Ramos MD","1"
"Melinda Walls","1"
"Hannah Lewis","1"
"Donna Walker","1"
"Michael Pitts","1"
"Taylor Baker","1"
"Denise Barrera","1"
"Jamie Webb","1"
"Pamela Hughes","1"
"Robin Stanley","1"
"Devon Brewer","1"
"Brandy Parker MD","1"
"Susan Sampson","1"
"Lauren Page","1"
"Angela Mcintyre","1"
"Lauren Bird","1"
"Nicole Harris","1"
"Sarah Ross","1"
"Jeffrey Galloway","1"
"William Merritt","1"
"Kelly Mitchell","1"
"Jeremy Singh","1"
"Alison Huff","1"
"Fred Ewing","1"
"Cheyenne Ellis","1"
"Jeremy Morgan","1"
"Colleen Lawrence","1"
"Miguel Banks","1"
"Holly Villanueva","1"
"Sherri Campbell","1"
"Tony Barron","1"
"Theodore Tate","1"
"Annette Pace","1"
"David Hanson","1"
"Stuart Moore","1"
"Jeffrey Blankenship","1"
"Kenneth Myers","1"
"Shannon Ballard","1"
"Aaron Solis","1"
"Patricia Dunn","1"
"Brett Delgado","1"
"Meghan Salazar","1"
"Sheila Schwartz","1"
"Gina Ramsey","1"
"Ronald Alvarez","1"
"Mr. Caleb Young","1"
"William Bryan","1"
"Diana Bates","1"
"Douglas Hughes","1"
"Angela Thompson","1"
"Megan Rush","1"
"Shawn Rios","1"
"Sean Brooks","1"
"Larry Boyd","1"
"Patrick Reynolds","1"
"Jeffery Morgan","1"
"Andrew Thomas","1"
"Sharon Paul","1"
"Felicia Jackson","1"
"Suzanne Rivera","1"
"Hunter Miles","1"
"Shannon Rocha","1"
"Timothy Welch","1"
"Becky Lopez","1"
"Theresa Newton","1"
"Daniel Woods","1"
"Eric James","1"
"Aaron Jacobs","1"
"Bill Clark","1"
"Earl Jimenez","1"
"Danny Foster","1"
"Stephanie Hancock","1"
"Jacob Rose","1"
"Kevin Sherman","1"
"Rhonda Campos","1"
"Jerry Decker","1"
"Jordan Jimenez","1"
"Alexis Ramos","1"
"Dana Lawson","1"
"Andrea Keller","1"
"Adrian Herrera","1"
"Ian Snyder","1"
"Henry Zavala","1"
"Brian Holmes","1"
"Melanie Knox","1"
"Mr. Alexander Jackson","1"
"Oscar Martin","1"
"Morgan Gomez","1"
"Susan Bauer","1"
"Gerald Cook","1"
"Phyllis Owens","1"
"Wendy Ramos","1"
"Kevin Griffin DDS","1"
"Kaitlyn Herrera","1"
"Wesley Cochran","1"
"Carolyn Davis","1"
"Timothy Mercer","1"
"Larry Reid","1"
"Kelly Henderson","1"
"Jennifer Berg","1"
"Kaitlyn Vazquez","1"
"Trevor Caldwell","1"
"Benjamin Garrett","1"
"Russell Robinson","1"
"Ashley Hawkins","1"
"Diana Jacobs","1"
"Kathy Black","1"
"James Conner","1"
"Holly Haynes","1"
"Deborah Lee","1"
"Joel Nelson","1"
"Betty Austin","1"
"Sheena Nash","1"
"Beth Reynolds","1"
"Caroline York","1"
"Tracy Gonzales","1"
"Summer Meyer","1"
"Tanner Shannon","1"
"Mary Ware","1"
"William Dudley","1"
"Joanne Armstrong","1"
"Eric King","1"
"Holly Austin","1"
"Joseph Faulkner","1"
"Melanie Grant","1"
"Rachael Gardner","1"
"Jack Taylor","1"
"Brian Nash","1"
"Kaitlyn Benitez","1"
"Carol King","1"
"Sara Washington","1"
"Stephanie Wolfe","1"
"Dr. Barbara Schultz MD","1"
"Shelia Johnson","1"
"Kaitlyn White","1"
"Mary Gutierrez","1"
"Mr. Joseph Bryant","1"
"Mckenzie Wallace","1"
"Dennis Davis","1"
"Annette Powell","1"
"William Underwood","1"
"Amanda Vargas","1"
"Richard Delgado","1"
"Ms. Karen Pugh","1"
"Susan Fowler","1"
"Matthew Evans","1"
"Louis Orr","1"
"James Harrison","1"
"Diane Stanley","1"
"Antonio Kennedy","1"
"Melissa Mercado","1"
"Kyle Rogers","1"
"Roy Garcia","1"
"Caleb Cooper","1"
"Antonio Graves","1"
"Melissa Maynard","1"
"Dennis Vance","1"
"Steven Olson","1"
"Christopher Olson","1"
"Jesse Singh","1"
"David Chandler","1"
"Dalton Contreras","1"
"Brad Carter","1"
"Meghan Coffey","1"
"Jamie Banks","1"
"Dr. Jerry Lewis","1"
"Christian Phillips","1"
"Louis Adams","1"
"Andrea Pittman","1"
"Ashley Mcdaniel","1"
"Matthew Hunter","1"
"Suzanne Armstrong","1"
"Kathy Heath","1"
"Alex Thomas","1"
"Stephanie Bass","1"
"Tina Hughes","1"
"Craig Martin","1"
"Peter Navarro","1"
"Jose Doyle","1"
"Mrs. Maria Jefferson","1"
"Vincent Ball","1"
"Veronica Livingston","1"
"Nicole Fuller","1"
"Jerry Yang","1"
"Rachel Green","1"
"Adrienne Schroeder","1"
"Brad Stevens","1"
"Erica Knight","1"
"Christine Stewart","1"
"Mary Sharp","1"
"Katelyn Jones","1"
"Christine Cox","1"
"Samuel Soto MD","1"
"Kimberly Quinn","1"
"Sarah Beasley","1"
"Lisa Carr","1"
"David Frank","1"
"Alexander Sanders","1"
"Craig Sutton","1"
"Thomas Greene","1"
"Joseph Monroe","1"
"Anna Robinson","1"
"Lindsay Pierce","1"
"Veronica Dalton","1"
"Donna Kennedy","1"
"John Reynolds","1"
"Mark Newton","1"
"Kevin Malone","1"
"Brett Zavala","1"
"Gregory Solomon","1"
"Michael Reese","1"
"Christina Blake","1"
"Sarah Richmond","1"
"Elizabeth Romero","1"
"Laura Rodriguez","1"
"Kristie Knight","1"
"Lauren Kelly","1"
"Tracy Gibson","1"
"John Tanner","1"
"Marisa Lawrence","1"
"Scott Murillo","1"
"Beth Murphy","1"
"Jennifer Fernandez","1"
"Andrew Shelton","1"
"Andrew Bernard","1"
"Jerry Foley Jr.","1"
"Wendy Underwood","1"
"Stacey Garcia","1"
"Matthew Bell","1"
"Raven Cole","1"
"Gina Oliver","1"
"Kevin Keller","1"
"Danielle Cook","1"
"Brett Edwards","1"
"Natalie Warner","1"
"Elijah Evans","1"
"Sherry Banks","1"
"Stephanie Cantrell","1"
"Nicholas Osborne","1"
"Ethan Alexander","1"
"Tiffany Stevens","1"
"Scott Terry","1"
"Patricia Horton","1"
"Christopher Jordan","1"
"Tina Ruiz","1"
"Jack Merritt","1"
"Cheyenne Salazar","1"
"Guy Bates","1"
"Jamie Hill","1"
"Daisy Williams","1"
"Manuel Solis","1"
"Sara Summers","1"
"Dustin Smith","1"
"Jesus Phelps","1"
"Christina Brady","1"
"Suzanne Snyder","1"
"James Moore","1"
"Deanna Ward","1"
"Emily Estrada","1"
"Donna Davis","1"
"Richard Hickman","1"
"Kevin Beck","1"
"Monica Stout","1"
"Dr. Daniel Baker","1"
"Mrs. Lisa Nguyen","1"
"Molly West","1"
"Denise Hernandez","1"
"Steven Lloyd","1"
"Shane Gates","1"
"John Scott","1"
"Darrell Carlson","1"
"Victoria Adams","1"
"Shelly Hart","1"
"Amy Vazquez","1"
"Sarah Johnston","1"
"Alison Williams","1"
"April Miller","1"
"Luke Molina","1"
"Sherry Edwards","1"
"Lisa Rose","1"
"Dwayne Anderson","1"
"Michelle Ford","1"
"Caroline Alvarado","1"
"Yesenia Rivera","1"
"Ashley Woodard","1"
"Lindsay Robinson","1"
"Jacob Fletcher","1"
"James Frazier","1"
"Jacob Deleon","1"
"Julie Harper","1"
"Tonya Bolton","1"
"Kelly Mcdaniel","1"
"Jason Hamilton","1"
"David Hess","1"
"Kelly Rodriguez","1"
"Theresa Chavez","1"
"Nathaniel King","1"
"Stephen Decker","1"
"Maria Estes","1"
"Tracy Larson","1"
"Brian Ward","1"
"Mark Frederick","1"
"Mr. Ryan Young","1"
"Stacy Long","1"
"Carl Williamson","1"
"Amy Caldwell","1"
"Whitney Newman MD","1"
"Kristen Rivera","1"
"Gina Hardy","1"
"Julia Best","1"
"Ronald Munoz","1"
"Amanda Mendoza","1"
"Dr. Monica Wallace","1"
"Denise Burke","1"
"Suzanne Adams","1"
"Megan Collier","1"
"Elizabeth Harvey","1"
"Susan Cox","1"
"Yvette Adams","1"
"Logan Castillo","1"
"Gail Jenkins","1"
"Christian Robertson","1"
"Amber Ferguson","1"
"Sylvia Garcia","1"
"Paul Gonzalez DDS","1"
"Nicholas Spencer","1"
"Veronica Hines","1"
"Richard Harrison","1"
"Samantha Hood","1"
"Ruth James","1"
"Denise White","1"
"Robert Warren II","1"
"Bryan Monroe","1"
"Jeremiah Nunez","1"
"Jeff Richards","1"
"Brenda Simon","1"
"Toni Horn","1"
"Cheryl Perry","1"
"Elijah Jackson","1"
"Shane Mitchell","1"
"Jennifer Winters","1"
"Collin Wallace","1"
"Allison Davidson","1"
"Jessica Oliver","1"
"Vincent Trujillo","1"
"Julia Roberson","1"
"Lynn Sanchez DVM","1"
"Veronica Burke","1"
"Robert Gill","1"
"Grant Watkins","1"
"Keith Wallace","1"
"Mark Hickman DVM","1"
"Carolyn Salazar","1"
"Sherry Ortiz","1"
"Allen Mills","1"
"Jeremy Pena","1"
"Juan Guerrero","1"
"Jessica Chung","1"
"Richard Finley","1"
"Andrea Roach","1"
"Marie Parsons","1"
"Chris Davis","1"
"Matthew Wade","1"
"Elizabeth Conley","1"
"Christina Oconnell","1"
"Jessica Kramer","1"
"Damon Nguyen","1"
"Joel Stewart","1"
"Thomas Gonzalez","1"
"Brittany Dixon","1"
"Andrew Raymond","1"
"Derek Klein","1"
"Isaiah Foster","1"
"Kendra Ponce","1"
"Stephanie Chan","1"
"Susan Sexton","1"
"Shelia Reeves","1"
"Anna Rhodes","1"
"Justin Shah","1"
"Brandi Braun","1"
"Tom Cole","1"
"Scott Gibson","1"
"Richard Harmon","1"
"Kayla Mckinney","1"
"Ashley Vincent","1"
"Michael Vaughn","1"
"Chad Hutchinson","1"
"Jeffrey Patel","1"
"Jonathan Austin","1"
"Holly Griffin","1"
"Hunter Taylor","1"
"Gabriel Bauer","1"
"Alfred Mcfarland","1"
"Timothy Lopez","1"
"Louis Johnston","1"
"Kerri Willis DVM","1"
"Willie Herrera","1"
"Sara Ramirez","1"
"Paige Taylor","1"
"Patricia Small","1"
"Michele Alvarez","1"
"Lisa Bates","1"
"Alexis Gonzales","1"
"Heather Church","1"
"Deanna Tanner","1"
"Victoria Nguyen","1"
"Daniel Lee","1"
"Lisa Haynes","1"
"Heather Sims","1"
"Robert Blake","1"
"Ashlee Charles","1"
"Paul Frost","1"
"Randy Bowen","1"
"Anthony Aguilar","1"
"Jeanette Mullen","1"
"Tiffany Mejia","1"
"Russell Dorsey","1"
"Jordan Russell","1"
"Katherine Wu","1"
"Rodney Parker","1"
"Catherine Simmons","1"
"William Dalton","1"
"Dylan Hanson","1"
"Gabriela Rodriguez","1"
"Katherine Owens","1"
"Michael Perkins","1"
"Dana Melendez","1"
"Lawrence Green","1"
"Jennifer Prince","1"
"Nicole Burke","1"
"Hannah Castillo","1"
"Johnny Craig","1"
"Mitchell Fernandez","1"
"Jennifer Henderson","1"
"Paul Hogan","1"
"Joseph Solis","1"
"Rebecca Browning","1"
"April Wilson","1"
"Dr. Louis Ramos","1"
"Michelle Cooper","1"
"Shelby Simpson","1"
"Meghan Ward","1"
"Kevin Booth","1"
"Deanna Medina","1"
"Christopher Hart","1"
"Kim Dunn","1"
"Terry Wells","1"
"Bailey Rice","1"
"Steve Adams","1"
"Brittney Gallegos","1"
"Destiny Singh","1"
"Elizabeth Reynolds","1"
"Sherri Fowler","1"
"Taylor Townsend Jr.","1"
"Kathleen Perry","1"
"Lydia Petersen","1"
"Nancy Brady","1"
"Misty Mendez","1"
"Nancy Perez","1"
"Melissa Morgan","1"
"Alec May","1"
"Taylor Swanson","1"
"Amanda Watts","1"
"Joanna Gonzales","1"
"Devin Haynes","1"
"Jamie Lewis","1"
"Diane Martin","1"
"Vanessa Gilmore MD","1"
"Kathleen Andrews","1"
"Valerie Mclaughlin","1"
"Cody Ramsey","1"
"Olivia Vance","1"
"Anthony Morris","1"
"Denise Martinez","1"
"Shelley Martinez","1"
"Kristin Murray","1"
"Amber Crosby","1"
"Kathryn Hunter","1"
"Catherine Parks","1"
"Sarah Bates","1"
"Danielle Malone","1"
"Cheryl Cline","1"
"Jason Bauer","1"
"John Sherman","1"
"Melissa Hendricks","1"
"Christina Carpenter","1"
"Robin Lowery MD","1"
"Mark Alvarado","1"
"Ashlee Cooper","1"
"Jordan Martin","1"
"Megan Vasquez MD","1"
"Kim Carpenter","1"
"Jared Bruce Jr.","1"
"Antonio Alvarez","1"
"Leslie Cross","1"
"Micheal Mckenzie","1"
"Jose Church","1"
"Billy White DDS","1"
"Victoria Campbell","1"
"Teresa Wiggins","1"
"Russell Welch","1"
"Dawn Russell","1"
"Maria Neal","1"
"Matthew Rogers","1"
"Curtis Sanchez","1"
"Jimmy Vazquez","1"
"Laura Collier","1"
"Melvin May","1"
"Nathaniel Dodson","1"
"Jason Cantu","1"
"Steven Mcdaniel","1"
"Michelle Murphy","1"
"Sierra Werner","1"
"Brianna Kennedy","1"
"Andrew Pena","1"
"Summer Hernandez","1"
"Andrea Sharp","1"
"Bryan Lopez","1"
"Chase Beasley","1"
"Dana Byrd","1"
"Krystal Hoover","1"
"Renee Elliott","1"
"Evelyn Thompson","1"
"Sheena Ramirez","1"
"Donna Kelly","1"
"Jerry Thompson","1"
"Brian Hensley","1"
"Wendy Garcia","1"
"Cheryl Jones","1"
"Cassandra Martinez","1"
"Lindsey Taylor","1"
"Kim Martin","1"
"Jennifer Barton","1"
"Heather Larsen","1"
"Xavier Sanders","1"
"Joy Wiley","1"
"Sally Foster","1"
"Dr. Taylor Mahoney","1"
"Kayla Ross","1"
"James Hunt MD","1"
"Lindsey Callahan","1"
"Catherine Gamble","1"
"Jimmy Acosta","1"
"Tina Lyons","1"
"James Mendez","1"
"Monica Webb","1"
"Barbara Burgess","1"
"William Kane","1"
"Adrian Oconnell","1"
"Carolyn Santiago","1"
"Molly White","1"
"Andrew Patterson","1"
"John Robbins","1"
"Theresa Mitchell","1"
"Angel Ford","1"
"Julia Webb","1"
"Mary Rosales","1"
"David Barnes","1"
"Albert Owen","1"
"Christopher Cervantes","1"
"Michael Vazquez","1"
"Anthony Huff","1"
"Alyssa Lambert","1"
"Carrie Meza","1"
"Misty Cowan","1"
"Melissa Fuentes","1"
"Christopher Kemp","1"
"Dr. John Hall DDS","1"
"Denise Phillips","1"
"Alexander White","1"
"Mrs. Melissa Gomez","1"
"Hannah Lopez","1"
"Stephanie Kramer","1"
"Rebekah King","1"
"Cheryl Davila","1"
"Grace Martinez","1"
"Troy Bradley","1"
"Leroy Long","1"
"Ryan Underwood","1"
"Holly Maddox","1"
"Nicole Reed","1"
"Amber Byrd","1"
"Chad Crane","1"
"Blake Orr","1"
"Jackson Simpson","1"
"Kevin Manning","1"
"Tony Long","1"
"Amy Austin","1"
"Derek Zimmerman","1"
"Nancy King","1"
"Ashlee Webster","1"
"Kyle Keller","1"
"Alexandra Stein","1"
"Mary Sutton","1"
"John Payne","1"
"Pamela Bryant","1"
"Patricia Vazquez","1"
"Henry Perez","1"
"Tamara Miles","1"
"Janet Vazquez","1"
"Andrea Patel","1"
"Raymond Harris","1"
"Tiffany Herrera","1"
"Scott Lewis","1"
"Jennifer Francis","1"
"Paul Myers","1"
"Tyrone Lee","1"
"Mr. Stephen Garza MD","1"
"Henry Barker","1"
"Andrew Nolan","1"
"Brenda Parker","1"
"Kathleen Simon MD","1"
"Sylvia Gregory","1"
"Antonio Kelley","1"
"Bryan Cox","1"
"Dr. Steven Castro","1"
"Carrie Matthews","1"
"Ann Zuniga","1"
"Dawn Morrison","1"
"Casey Smith","1"
"Spencer Miller","1"
"Diane Ewing","1"
"Samantha Hughes","1"
"Adam Rodgers","1"
"Scott Krause","1"
"Nichole Clarke","1"
"James Roach","1"
"William Kirby","1"
"Erik Vaughn","1"
"Heather Norman","1"
"Mr. Joseph Schmidt","1"
"Rachel Cunningham","1"
"Alyssa Schwartz","1"
"Deborah Villegas","1"
"Stacey Mendoza","1"
"Krystal Fox","1"
"Jennifer Ellis","1"
"Thomas Morgan","1"
"Micheal Jensen","1"
"Don Humphrey","1"
"James Andersen","1"
"Robert Santana","1"
"Sandra Valenzuela","1"
"Sierra Graves","1"
"Cory Pratt","1"
"Jessica Ho","1"
"Ms. Kayla Wells MD","1"
"Sydney Davis","1"
"Ronald Holmes","1"
"Howard Morgan","1"
"Amy Ford","1"
"Edward Lyons","1"
"Carrie Huynh","1"
"Mark Carr","1"
"Pamela Sanders","1"
"Jesse West","1"
"Nicole Stevens","1"
"Austin Freeman","1"
"John Wheeler","1"
"Bryan Lin","1"
"Amanda Bird","1"
"Mr. John Stewart MD","1"
"Mariah Carey","1"
"Derrick Sanders","1"
"Mrs. Natalie Paul","1"
"James Quinn","1"
"Kimberly Lynch","1"
"Morgan Cruz","1"
"Edward Mayer","1"
"Peter Rogers","1"
"Michele Chavez","1"
"Terry Moreno","1"
"Jacqueline Strickland","1"
"Erica Bonilla","1"
"Charlotte Reyes MD","1"
"Johnny Wood","1"
"Tracy Hooper","1"
"Maria Sims","1"
"Rodney Burke DDS","1"
"John Wagner","1"
"Gina Marshall","1"
"John Bell","1"
"Jacob King","1"
"Mr. Jorge Marshall","1"
"Christy Ford","1"
"Steven Mendez","1"
"Alexis Austin","1"
"Richard Austin","1"
"Randy Barrett","1"
"Lisa Winters","1"
"Michael Roach","1"
"Paul Lyons","1"
"Katie Prince","1"
"Catherine Williamson","1"
"Benjamin Newman","1"
"Tracy Roberts","1"
"Bryan Kent","1"
"Jason Kirk","1"
"Joanna Castillo","1"
"William Snyder","1"
"Tracey Cannon","1"
"Christopher Fowler","1"
"Brandon Waters","1"
"Teresa Eaton","1"
"Patrick Brown","1"
"Diana Espinoza","1"
"Ronald Knight","1"
"Evan Robinson","1"
"Diane Ryan","1"
"Colton Hughes","1"
"Jack Wall","1"
"Heather Soto","1"
"Ryan Gonzalez","1"
"Rose Ramos","1"
"Jeffrey Bruce","1"
"Kendra Beard","1"
"Benjamin Kim","1"
"Sierra Kerr","1"
"John Rocha","1"
"Meredith Blair","1"
"Maureen Smith","1"
"Robin Williamson","1"
"Frank Gray","1"
"Tammy Reid","1"
"Taylor Burton","1"
"Barbara Parsons","1"
"Evan Jackson","1"
"Michael Cherry","1"
"Nathan Haynes","1"
"Brett Roberts","1"
"Nicholas Foster","1"
"Kari Ross","1"
"Stephen Gill","1"
"Dustin Burns","1"
"Paul Chambers","1"
"Jeremy King","1"
"Bianca Sanchez","1"
"Michelle Reed","1"
"Alicia Salinas","1"
"Lee Santiago","1"
"Luis Williams","1"
"Yesenia Garrett","1"
"Miguel Mitchell","1"
"Monica Santana","1"
"Tara Bishop","1"
"Samuel Martinez","1"
"Valerie Reyes","1"
"Ryan Walters","1"
"Nicholas Burns","1"
"Shannon Brooks","1"
"Jennifer Holden","1"
"Rebecca Ramsey","1"
"Alec Gallegos","1"
"Jackie Robinson","1"
"Peter Coleman","1"
"Ana Rogers","1"
"Phillip Patterson","1"
"Joshua Preston","1"
"Kimberly Flynn","1"
